Name,Location,Contact Persons,Affiliation,Source
TrifectaMMA,"65 School Street Quincy MA 02169,",Anna Dubey,,https://smoothcomp.com/en/club/12442
UnderdogBJJ,"23a Andover Drive,",,,https://smoothcomp.com/en/club/12580
MarioSperryJiuJitsu,"760 NW 4th Street, Suites 101-103, MIAMI - FL 33128,",Alessandro Gomes,,https://smoothcomp.com/en/club/12666
Kim'sMushinKarate,"5175 Dumfries Street,",Tony Gillis,,https://smoothcomp.com/en/club/12667
JGMMA/SAS,"6875 Fountains Blvd, Suite K,",David Reeves,,https://smoothcomp.com/en/club/12811
SpanglerBJJ,United States,,,https://smoothcomp.com/en/club/12823
BeltQuestJiuJitsu,"395 Pleasant Valley Way,",Bo Walaszek,,https://smoothcomp.com/en/club/12888
TeamJuggernaut,United States,,,https://smoothcomp.com/en/club/13085
TeamHopkins,United States,Hutch Adams,,https://smoothcomp.com/en/club/13086
GracieUnited,United States,,,https://smoothcomp.com/en/club/13090
graciebarrabarrhaven,"Ottawa,",Mark Holst,,https://smoothcomp.com/en/club/34617
CaiqueJJ,"19751 S Figueroa St,",,,https://smoothcomp.com/en/club/2154
ExcelJiu-JitsuMMA,United States,,,https://smoothcomp.com/en/club/2251
RENZOGRACIENEWARK,United States,PATRICK DAPUZZO,,https://smoothcomp.com/en/club/5784
SudaInternational,"23808 Andrew Rd,",James Hill,,https://smoothcomp.com/en/club/7270
FluidJiu-jitsu,United States,Brenton Fitzgerald,,https://smoothcomp.com/en/club/8226
ChulaVistaJiuJitsuClub,"367 G Street,",ROBERTO CHAVEZ,,https://smoothcomp.com/en/club/9255
CharlestonKravMaga&MMA,"1250 Wappoo Rd,",Braeden Kramer,,https://smoothcomp.com/en/club/11408
InvincibleAcademy,"804 Vanesa Lane,",Monica Cooper,,https://smoothcomp.com/en/club/11598
CarlsonGracieKingman,United States,,,https://smoothcomp.com/en/club/11621
VisionBJJ,United States,,,https://smoothcomp.com/en/club/2539
TillisBrazilianJiu-Jitsu,United States,Jesús Garcia-Muniz,,https://smoothcomp.com/en/club/2685
RilionGracieAcademy,United States,Asher Ray,,https://smoothcomp.com/en/club/3494
ACSMMA-TeamTooke,United States,,,https://smoothcomp.com/en/club/3534
GracieBarraTexas,United States,Tim Faiola,,https://smoothcomp.com/en/club/3587
BrasaCTA,United States,Rodrigo Medeiros,,https://smoothcomp.com/en/club/3626
Utopia,"1764 Wisconsin Ave,",Perry Wirth,,https://smoothcomp.com/en/club/3657
TeamTorres,United States,Logan Juarez,,https://smoothcomp.com/en/club/3690
A-FORCEBJJ,United States,PETER PTAK,,https://smoothcomp.com/en/club/3794
GFTeam,United States,Robert Ramazanov,,https://smoothcomp.com/en/club/3907
KnoxxGym,"4424 Pearl ave,",Brooklyn Sylve,,https://smoothcomp.com/en/club/13164
Strategic,"Sayreville,",,,https://smoothcomp.com/en/club/13198
JamesWhiteFitness,"1309 24th Ave SW,",James White,,https://smoothcomp.com/en/club/13491
AcesJiuJitsuClub,"1700 Grand Ave Pkwy,",MIKAL ABDULLAH,,https://smoothcomp.com/en/club/13500
ContemporaryMartialArts,"99 Nancy Dr.,",Brandon Webb,,https://smoothcomp.com/en/club/13564
AkagiJiu-Jitsu,"9072 Lyndale Ave s,",Topher Braddock,,https://smoothcomp.com/en/club/13676
HahnMMA,United States,,,https://smoothcomp.com/en/club/13854
BudoMartialArts,United States,,,https://smoothcomp.com/en/club/14092
DragonGym,United States,,,https://smoothcomp.com/en/club/14119
SpartanFitnessMMA/SBGAlabama,"430 Green Springs Hwy,",Chris Conolley,,https://smoothcomp.com/en/club/14210
CentrevilleBJJ,"6206 Multiplex Dr, ​Centreville, VA 20121,",Robert Cecil,,https://smoothcomp.com/en/club/11982
VersusFitness,"1431 N Montebello Blvd, Montebello, CA 90640,",,,https://smoothcomp.com/en/club/12322
CarlosHenriqueBJJ,"27 Route 25A Mount Sinai NY 11766,",CARLOS DA SILVA,,https://smoothcomp.com/en/club/12464
SpanglerBJJ,United States,,,https://smoothcomp.com/en/club/12823
OffTheGridBJJ,"2307 S. Atlantic Ave.,",,,https://smoothcomp.com/en/club/13877
Checkmat/AntdawgsMMA,"6901 monterey rd suite C,D,",Anthony Figueroa,,https://smoothcomp.com/en/club/14147
"GracieBarraGreystone,AL","5510 HWY 280Birmingham, AL 35242,",Frank Roncadori,,https://smoothcomp.com/en/club/15892
MidAmericaMartialArts,"14951 Chandler Rd,",Jimmy Reyes,,https://smoothcomp.com/en/club/16748
UnitedStatesMilitaryAcademy,"Rm 314 Taylor Hall US Military Academy Building 600,",,,https://smoothcomp.com/en/club/16833
RenzoGracieTroy,"3883 Rochester Rd,",Evan Vincent,,https://smoothcomp.com/en/club/16951
GRACIEHUMAITALASVEGAS,United States,,,https://smoothcomp.com/en/club/3943
GracieBarraCorona,United States,SAUL VIAYRA,,https://smoothcomp.com/en/club/3958
AtosJJ,United States,John Rosario,,https://smoothcomp.com/en/club/4011
CARDONASBJJMARTIALARTS,United States,CLAUDIA CARDONA,,https://smoothcomp.com/en/club/5102
MidwestCenterForMovement,United States,Jager Ruedebusch,,https://smoothcomp.com/en/club/6024
JeanJacquesMachadoBJJAcademy,United States,Joey Hauss,,https://smoothcomp.com/en/club/6032
IslandJiuJitsuMichigan,United States,Matthew Purtee,,https://smoothcomp.com/en/club/6128
NorthSideBJJ,United States,Marcos Arenas,,https://smoothcomp.com/en/club/6136
IronworksTrainingCenter,United States,Jon Froh,,https://smoothcomp.com/en/club/6442
CanadianFightingCenter,Canada,Carlos Costa Da Cunha,,https://smoothcomp.com/en/club/6713
210JIU-JITSU/KrakenJIU-JITSU,"7510 river birch dr,",Jose Aguilar. JR,,https://smoothcomp.com/en/club/14534
TeamLawton,United States,,,https://smoothcomp.com/en/club/14569
DiamondStateMartialArts,"14813 Elkhorn Springs Rd,",Daniel Williams,,https://smoothcomp.com/en/club/14609
GracieBarraJupiter,"400 Toney Penna Drive, Jupiter, FL 33458,",Joe Scarola,,https://smoothcomp.com/en/club/14678
NorCalFightingAlliance,"917-C Piner Rd,",Jessica Terrell,,https://smoothcomp.com/en/club/14756
Bowler’BJJ,"155 Sutter st N0c1e0 ,",Andrew Bowler,,https://smoothcomp.com/en/club/15115
GraysHarborGrapplingAcademy,"320 W Market St,",Joseph Marchie,,https://smoothcomp.com/en/club/15645
GracieBarraCostaMesa,"Costa mesa,",,,https://smoothcomp.com/en/club/15703
Endeavor,"5040 Nike ,",Brooke Hughes,,https://smoothcomp.com/en/club/15731
10ThPlanetSaltLakeCity,"370 S 300 E,",Amir Allam,,https://smoothcomp.com/en/club/16147
CavemanCrew/Kronos,"Raytown,",Lindsay Perkins,,https://smoothcomp.com/en/club/17018
Waltersjiujitsu,"610 airport rd,",Nicholas Walters,,https://smoothcomp.com/en/club/17329
UVUSection2,"1101 Event Center Dr,",Michael Pease,,https://smoothcomp.com/en/club/17486
RootsJiuJitsuAcademy,"515 Woodward Hts,",Alex Hodi,,https://smoothcomp.com/en/club/17614
MANOJIUJITSU,"2752 Woodlawn Dr,",,,https://smoothcomp.com/en/club/17630
ZevMartialArts,"3238 Fall Creek Hwy,",Alex Wolf,,https://smoothcomp.com/en/club/20149
ControlJiuJitsu,United States,,,https://smoothcomp.com/en/club/20778
UndisputedSouth(GreenValley/Sahuarita),101 S la Canada,Matt Blank,,https://smoothcomp.com/en/club/20991
GroundswellMMA,"8420 Gas House Pike Suite ZZ ,",Courtney Davis,,https://smoothcomp.com/en/club/21711
KineticGrappling,"12700 SH 30,",Ambrose Adams,,https://smoothcomp.com/en/club/22201
GigHarborMixedMartialArts,"Gig Harbor ,",Christopher Stone,,https://smoothcomp.com/en/club/6770
OneCombatAcademy,United States,Apollo Swanson,,https://smoothcomp.com/en/club/7061
CedarValleyJiu-Jitsu,"2325 Crossroads Blvd Ste E, Waterloo, IA 50702,",Clarence Jordan,,https://smoothcomp.com/en/club/7157
BoaJiuJitsuClub,Canada,,,https://smoothcomp.com/en/club/7352
SixBladesJiuJitsuAcademyNova,6315 Backlick Rd. #200,Emil Takeuchi,,https://smoothcomp.com/en/club/7490
KCBJJ,United States,James Andersen,,https://smoothcomp.com/en/club/7519
FluidJiu-jitsu,United States,Brenton Fitzgerald,,https://smoothcomp.com/en/club/8226
McVickerBJJ,United States,Devon Laubscher,,https://smoothcomp.com/en/club/8237
10thPlanetPortland,"1735 SE Grand Ave,",Phill Schwartz,,https://smoothcomp.com/en/club/8259
IgorGracieAcademy,United States,Vitor Avelino,,https://smoothcomp.com/en/club/8411
GracieBarraDiamondBar,1273 S Diamond Bar Blvd,Jaime Dietz-Velez,,https://smoothcomp.com/en/club/16183
ScruffyCityBrazilianJiu-Jitsu,"2661 E Magnolia Ave,",,,https://smoothcomp.com/en/club/16460
CheckmatValencia,"28059 Avenue Stanford,",Art Jamgochian,,https://smoothcomp.com/en/club/16486
ElevenElevationJiuJitsuAcademy,"6001 Park Dr,",Troy Vance,,https://smoothcomp.com/en/club/16717
IslandJiuJitsu,"2600 S King St ,",Justin Puerto,,https://smoothcomp.com/en/club/17100
Thirddegree/munduruca,"14809 yellowhead trail,",Anthony Stauffer,,https://smoothcomp.com/en/club/17121
Zenith/NextLevel,"14865 sw 74th ave. ,",Logan George,,https://smoothcomp.com/en/club/17238
LexingtonJiuJitsu,"5495 Sunset Blvd,",Eric Schneider,,https://smoothcomp.com/en/club/17281
Newaza,United States,,,https://smoothcomp.com/en/club/17583
GFTeamOrange,"1747 N Shaffer, Orange Ca 92865,",Julia Alves,,https://smoothcomp.com/en/club/17690
Independant,"Landair Express,",Devin Stone,,https://smoothcomp.com/en/club/23713
HobokenFightClub,"38 Jackson St,",Sean O'Reilly,,https://smoothcomp.com/en/club/24290
GracieBarraPembrokePines,"12592 Pines Blvd,",Sean Fischer,,https://smoothcomp.com/en/club/24943
OlympicWrestlingClub,500 West Main Street,Amanda Connors,,https://smoothcomp.com/en/club/26539
TheWarRoomSchoolofJiuJitsu,"5617 Paradise Blvd NW,",Jose Garcia,,https://smoothcomp.com/en/club/29124
EgleyTrainBoiseJiuJitsu-HQ,"1462 S Entertainment Ave,",MICHAEL EGLEY,,https://smoothcomp.com/en/club/29966
MNBJJAcademy,"5230 S Service Rd,",Marcio Nunes,,https://smoothcomp.com/en/club/32333
NatureJiuJitsu,"118 E Main St,",Isabella Ramos,,https://smoothcomp.com/en/club/33263
TigerRockMartialArtsGulfPort(Calhoun),"1842 E Pass Rd,",John Reeve,,https://smoothcomp.com/en/club/34326
HanaloaSchoolofJiujitsu,"261 Hookahi street,",Richard McDowell,,https://smoothcomp.com/en/club/34702
DanielGracieAcademyofNorthborough,"38 SW Cutofff,",Frankie Passos,,https://smoothcomp.com/en/club/8711
TheFoundryBJJ,United States,Brianne Genschel,,https://smoothcomp.com/en/club/8731
LauzonSaveryCompTeam,United States,Joe Lauzon,,https://smoothcomp.com/en/club/8749
FabioClementeBJJ,United States,,,https://smoothcomp.com/en/club/8787
GracieSportsUSA/MacarraBJJHamden,1125 Dixwell Ave,Brad Wolfson,,https://smoothcomp.com/en/club/8788
TeamFinesseBJJ,"Spring,",Amy Gonzalez,,https://smoothcomp.com/en/club/8924
AllianceBJJ,United States,,,https://smoothcomp.com/en/club/8950
FishersBJJ,United States,,,https://smoothcomp.com/en/club/8955
CombatArtsAcademy,"5050 Delridge Way SW, Seattle, WA 98106,",Sonia Sillan,,https://smoothcomp.com/en/club/8972
TeamSNRG/TDBJJ,"1101 Outlet Collection Way #1275, Auburn, WA 98001",Cassandra Chupa,,https://smoothcomp.com/en/club/8978
StoughtonBJJ,"2125 McComb Rd suite 100,",Joseph Miller,,https://smoothcomp.com/en/club/17704
VFSAcademy,"655 N Central Ave b, Wood Dale, IL 60191,",Azatbek Anarbai Uulu,,https://smoothcomp.com/en/club/17705
GamaFilhoMartialArts,"2750 Coral Way,",Henrique Gama Filho,,https://smoothcomp.com/en/club/17741
RiceBros,"2445 Athens Ave.,",Nick Gifford,,https://smoothcomp.com/en/club/18191
GroundControlBJJ,"3800 Reynolda Rd #210,",STEPHANIE SHELTON,,https://smoothcomp.com/en/club/18533
Championstrainingcenter,"10010 Abercorn st,",Moses Hickman II,,https://smoothcomp.com/en/club/18836
WolverineBrasa,"110 Baird Pkwy,",,,https://smoothcomp.com/en/club/18899
HagerstownBJJ,United States,,,https://smoothcomp.com/en/club/18986
Louisvillecombatacademy,United States,Robert Taylor,,https://smoothcomp.com/en/club/19079
FightToWinofCharlotte,"8421 Old Statesville Rd,",Naga Referee,,https://smoothcomp.com/en/club/19473
NOTEAMASSOCIATION2023,United States,Xavier Rosado,,https://smoothcomp.com/en/club/41513
BarumJiu-JitsuSanDiego,United States,,,https://smoothcomp.com/en/club/2132
NewBreedAcademy,"9834 Jersey ave,",Kaleo-o-kalani Lopez,,https://smoothcomp.com/en/club/2381
TRUJITSU/Bakersfield,United States,,,https://smoothcomp.com/en/club/2528
BlackHillsBrazilianJiu-jitsu,United States,Mark Brooks,,https://smoothcomp.com/en/club/4604
STARBRAZILIANJIUJITSU,United States,HAMED JARYANI,,https://smoothcomp.com/en/club/5260
BRAZILIANTOPTEAMLONGBEACH,United States,OMAR SABHA,,https://smoothcomp.com/en/club/6186
Jiu-JitsuDynamics,"1319 Fones Rd SE,",Jean Hagerty,,https://smoothcomp.com/en/club/6874
APEXHouseOfGrappling,United States,,,https://smoothcomp.com/en/club/7197
CharlottesvilleBrazilianJiuJitsu,United States,Jack Murphy,,https://smoothcomp.com/en/club/7492
upstreambjj,"207 N 3rd St,",Phillip Thai,,https://smoothcomp.com/en/club/9127
GracieBarraEscondido,"135 Grand Ave,",Jacqueline Marroquin,,https://smoothcomp.com/en/club/9221
PeakPerformanceWatauga,"6600 Denton Highway #110,",,,https://smoothcomp.com/en/club/9582
RalphGracieBJJSacramento,"4000 Truxel Rd #1 , CA 95834 ,",Manny Gonzalez,,https://smoothcomp.com/en/club/9716
LovatoBJJ,United States,,,https://smoothcomp.com/en/club/9843
10thPlanetJiuJitsuMontreal,Canada,Samuel Bergeron,,https://smoothcomp.com/en/club/9930
GRACIEBARRAHENDERSONLASVEGAS,"55 S Gibson Road ,",RAFAELA SCHMITZ,,https://smoothcomp.com/en/club/9949
Graciebarrawestcovina,"2360 s.azusa ave A1,",Richie Flores,,https://smoothcomp.com/en/club/10077
NovaGym,Canada,,,https://smoothcomp.com/en/club/10123
GracieBarraLongIsland,United States,,,https://smoothcomp.com/en/club/10242
ImpactMartialArtsNJ,"207 Bogden Blvd,",Dan Dixon,,https://smoothcomp.com/en/club/19612
NeutralGroundSheboyganBJJ,"528A North 8th Street,",Amy Gonzalez,,https://smoothcomp.com/en/club/19669
SilverbackBrazilianJiu-Jitsu,"2 East Franklin St,",Scott Roffers,,https://smoothcomp.com/en/club/19786
ZenJiuJitsu,United States,,,https://smoothcomp.com/en/club/20448
WaltersBJJ,United States,,,https://smoothcomp.com/en/club/20458
BjjRivier-du-loup,"12 rue lévis ,",,,https://smoothcomp.com/en/club/20766
PendergrassAcademyofMartialArts,"2921 Wakefield Crossing Dr, Suite100 Raleigh NC, 27614,",Guy Pendergrass,,https://smoothcomp.com/en/club/20951
EtownBJJ,"1506 Ring Road,",,,https://smoothcomp.com/en/club/21029
MovimentoBJJ,United States,,,https://smoothcomp.com/en/club/21040
FIGHTANDFITNESSMMA,"300 South Ave,",Kailei'a Tang—Sinad,,https://smoothcomp.com/en/club/21097
RedDragonMartialArts,"1-10688 Alder Road Fort St John, B.C. V1J 8B1,",Ben Marsh,,https://smoothcomp.com/en/club/7819
LidstoneCombatSportsAcademy,"Swan River,",Jakki Lumax,,https://smoothcomp.com/en/club/8664
DumdumayaJiu-Jitsu,"3460 Main St,",Andre Dumdumaya,,https://smoothcomp.com/en/club/9091
TheBoxingClub,"5856 cape jewels trail,",Milo Corrie,,https://smoothcomp.com/en/club/9154
RubenMartinJudoTrainingCenter,"1701 Houston Rd,",Sheila Godbold,,https://smoothcomp.com/en/club/9745
RalphGracieBerkeley,United States,,,https://smoothcomp.com/en/club/10073
CheckmatHQ,"3290 E 19th Street,",Amelie Warren,,https://smoothcomp.com/en/club/10100
PACombatSports,"114 E Otterman St,",Declan Smith,,https://smoothcomp.com/en/club/11139
MorningStarJiuJitsu-Denver,"4362 E. Evans Avenue,",Tim Gillette,,https://smoothcomp.com/en/club/11186
InternationalTrainingCenter,"22-55 31st St, Queens, NY 11105,",Danny Gutman,,https://smoothcomp.com/en/club/12300
10thPlanetJiuJitsuSanMateo,"San Mateo,",Sergey Doroshenko,,https://smoothcomp.com/en/club/10369
3DMartialArts,1118 E. Lake Street,Dennis Dombrow,,https://smoothcomp.com/en/club/10462
AbsoluteMMABehring,"1338 W 7800 S,",Bret Gold,,https://smoothcomp.com/en/club/10558
SeraoAcademy,"580 N Rengstorff Ave,",Pedro Chacon,,https://smoothcomp.com/en/club/10636
MendoTrainingCenter,"1068 N. State St.,",Scott Andrews,,https://smoothcomp.com/en/club/10750
MPREnduranceMMA,United States,Jillian Peterson,,https://smoothcomp.com/en/club/10766
DeepWaterBJJ,"732 Colonial Road,",Chris Price,,https://smoothcomp.com/en/club/10794
RibeiroJiuJitsuLasVegas,"4850 W Flamingo Rd Unit 38,",Ana DORADO,,https://smoothcomp.com/en/club/10832
StandAloneMMA(Chico),"845 Cherry St. Chico, CA 95928,",,,https://smoothcomp.com/en/club/10853
AbmarBarbosa,"8460 Tyco Rd, Suite D,",MAria Malyjasiak,,https://smoothcomp.com/en/club/10947
GracieJiu-JitsuSanSalvador,"Pje. Las Palmeras #141, Urb. La Florida,",Rodrigo López,,https://smoothcomp.com/en/club/21150
SeattleJiu-JitsuAcademy,"1020 1st Ave S,",David Stegman,,https://smoothcomp.com/en/club/21169
RTMartialArtsJensenBeach,3213 NW Federal Highway,Jonathan Juri,,https://smoothcomp.com/en/club/21283
BrazilianTopTeamOrlando,195 E Mitchell Hammock Rd.,Roger Woo,,https://smoothcomp.com/en/club/21367
CoastGuardBJJ,"15 Mohegan Ave Pkwy,",Duncan Clark,,https://smoothcomp.com/en/club/21410
10thplanetallentown,"319 S Cedar Crest Blvd,",Jonathan Blank,,https://smoothcomp.com/en/club/21428
OttawaAcademyofMartialArts,"1810 Carling Ave,",,,https://smoothcomp.com/en/club/21750
NewMexicoJiujitsuAcademy,"5600 San Francisco Rd NE,",Justin Hall,,https://smoothcomp.com/en/club/21885
AjaxBudokanJudoClub,Canada,,,https://smoothcomp.com/en/club/22067
10thPlanetStockton,"3422 W Hammer Ln,",Tim Freeman,,https://smoothcomp.com/en/club/22206
OlympusBJJ,United States,,,https://smoothcomp.com/en/club/13978
BuenaVidaJiuJitsuAcademy,"2551 Del Monte St,",Misty Alafranji,,https://smoothcomp.com/en/club/18947
StraightBlastGymBuford,"1605 Buford Hwy NE,",Nathaniel Choe,,https://smoothcomp.com/en/club/19216
GracieBarraBeaverCounty,"500 Dutch Ridge Road ,",Timothy Michaux,,https://smoothcomp.com/en/club/19592
Arisejiujitsu,"4563 SW 71st Ave,",Daniel Fundora,,https://smoothcomp.com/en/club/20261
McMahonTrainingCenter,"2111 S College Ave,",Lea Dellinger,,https://smoothcomp.com/en/club/20765
PinnacleMABJJ,"9717 160th St E,",Erick Larson,,https://smoothcomp.com/en/club/23475
LionheartMMAofMoncksCorner,"484 N U.S. Hwy 52,",Brandon Slaton,,https://smoothcomp.com/en/club/23721
MartialArtsandMoreJacksonvilleNC,"1146 Gum Branch Suit 116,",James Wright,,https://smoothcomp.com/en/club/24305
ZichelleMMA,"17D Pierce Ave,",,,https://smoothcomp.com/en/club/24324
CUJiuJitsu,1407 N Lincolnwood Dr,Michael Stoller,,https://smoothcomp.com/en/club/10961
MMAMasters,"7245 NW 25 ST,",,,https://smoothcomp.com/en/club/11002
GracieBrandon,"6447 US hwy 301 S,",,,https://smoothcomp.com/en/club/11041
GamblersJiu-JitsuClub,"10415 Riverside Dr Suite 105,",JARROD ANDERSON,,https://smoothcomp.com/en/club/11058
YborCityJiuJitsuClub,"718 East Henderson Ave ,",Joseph Best,,https://smoothcomp.com/en/club/11226
PitchBlackBJJ,"Simpsonville,",Zach Hunt,,https://smoothcomp.com/en/club/11476
RilionGracieGuatemala,"24 calle 15-35 zona 13,",,,https://smoothcomp.com/en/club/11639
RiseCombatSportsAZ,United States,Christopher Cariaso,,https://smoothcomp.com/en/club/11671
AllianceScottsdale,"2902 N. 68TH STREET, SCOTTSDALE, AZ 85251,",Thiago Ximenes,,https://smoothcomp.com/en/club/11678
WestsideBJJ,United States,,,https://smoothcomp.com/en/club/11691
MachinesMartialartsacademy,"Calle 10 609 PO89420,",,,https://smoothcomp.com/en/club/22448
RISEBJJ,"Kamloops,",Mia McGuire,,https://smoothcomp.com/en/club/22469
ChandlerMMA,"Chandler,",Joseph Bowers,,https://smoothcomp.com/en/club/22636
AlphaFit,"3140 Spengler Way,",John Parreira,,https://smoothcomp.com/en/club/22899
Brown'sBrazilianJiuJitsu,"1400 Grand Ave,",Brooke Isaac,,https://smoothcomp.com/en/club/22900
CTCombatTrainingCenter,"27 Main St,",Joseph Brewer-Grzegorczyk,,https://smoothcomp.com/en/club/23116
EmoryBrazilianJiuJitsu,"26 Eagle Row,",Alvin Huezo,,https://smoothcomp.com/en/club/23212
GracieBarraCelebration,"1420 Celebration Blvd. Suite 108,",Rodrigo Frezza,,https://smoothcomp.com/en/club/23406
AmericanTopTeamAventura/NMB,"2148 NE 164th St,",Randy Barroso,,https://smoothcomp.com/en/club/23429
CuddleBuddies,"Little Saint James, St Thomas 00802, USVI,",Chad Allen,,https://smoothcomp.com/en/club/23444
RenzoGracieNashville,"5105 Maryland Way,",David Hall,,https://smoothcomp.com/en/club/24856
GracieUnitedKenner/Metairie,"4041 Williams Blvd Kenner la 70065,",Mark Leeling,,https://smoothcomp.com/en/club/25586
GracieBarraCollegeStation,"1702 George Bush Dr E #102,",Helen Arruda,,https://smoothcomp.com/en/club/29240
Rootscombatclub,"155 w main st,",Danny Huntsman,,https://smoothcomp.com/en/club/30535
SydneyMachadoJiuJitsuAssociation,"Avenida pastor Diaz , frente a walter surf shop , 50 metros norte de calle bohio mano derecha ,",Sydney Machado,,https://smoothcomp.com/en/club/31583
TigerRockMartialArtsGulfport(Hensley),"11382 Three Rivers Rd suite b,",John Reeve,,https://smoothcomp.com/en/club/34325
StevestonKarateClub,"4111 Moncton Street,",Toshihide Uchiage,,https://smoothcomp.com/en/club/35147
Combatsportandfitness2,"416 greebrae Dr sparks nv ,",Adair Roberto-garcia,,https://smoothcomp.com/en/club/35742
InfinitiNewbornCascaoJiujitsu,"915 E Vicksburg Ave,",Jamie Riedinger,,https://smoothcomp.com/en/club/36058
